image,label,text_label,kfold
../datasets/original/sps acropora/spsacropora_000581.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_003568.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_000395.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_005222.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_006029.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_003725.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_005922.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_001867.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002567.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_006228.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_005213.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_001065.jpg,3,zoa,0
../datasets/original/other/other_001363.jpg,1,other,0
../datasets/original/sps montipora/spsmontipora_000893.jpg,0,sps montipora,0
../datasets/original/zoa/zoa_002275.jpg,3,zoa,0
../datasets/original/other/other_001645.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_006544.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_005201.jpg,2,sps acropora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001599.jpg,6,lps acanthastrea,0
../datasets/original/sps montipora/spsmontipora_001527.jpg,0,sps montipora,0
../datasets/original/sps acropora/spsacropora_001441.jpg,2,sps acropora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_002037.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_006156.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_001080.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_000655.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_000952.jpg,0,sps montipora,0
../datasets/original/sps acropora/spsacropora_003322.jpg,2,sps acropora,0
../datasets/original/other/other_001462.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_004118.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002069.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_001392.jpg,0,sps montipora,0
../datasets/original/lps chalice/lpschalice_001812.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_004737.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_001797.jpg,3,zoa,0
../datasets/original/sps montipora/spsmontipora_000249.jpg,0,sps montipora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001441.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_005845.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_000139.jpg,4,lps euphyllia,0
../datasets/original/sps montipora/spsmontipora_002018.jpg,0,sps montipora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000390.jpg,6,lps acanthastrea,0
../datasets/original/other/other_001813.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_003565.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_000966.jpg,5,lps chalice,0
../datasets/original/zoa/zoa_000267.jpg,3,zoa,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000075.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_005908.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_001016.jpg,2,sps acropora,0
../datasets/original/other/other_000801.jpg,1,other,0
../datasets/original/zoa/zoa_000831.jpg,3,zoa,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001622.jpg,6,lps acanthastrea,0
../datasets/original/sps montipora/spsmontipora_001400.jpg,0,sps montipora,0
../datasets/original/zoa/zoa_000302.jpg,3,zoa,0
../datasets/original/lps chalice/lpschalice_001945.jpg,5,lps chalice,0
../datasets/original/lps euphyllia/lpseuphyllia_000426.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_004720.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_001790.jpg,0,sps montipora,0
../datasets/original/sps montipora/spsmontipora_001794.jpg,0,sps montipora,0
../datasets/original/zoa/zoa_002177.jpg,3,zoa,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001399.jpg,6,lps acanthastrea,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001144.jpg,6,lps acanthastrea,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001892.jpg,6,lps acanthastrea,0
../datasets/original/lps euphyllia/lpseuphyllia_000797.jpg,4,lps euphyllia,0
../datasets/original/zoa/zoa_002073.jpg,3,zoa,0
../datasets/original/lps chalice/lpschalice_001665.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_003284.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_000744.jpg,5,lps chalice,0
../datasets/original/zoa/zoa_002194.jpg,3,zoa,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000772.jpg,6,lps acanthastrea,0
../datasets/original/zoa/zoa_002484.jpg,3,zoa,0
../datasets/original/sps acropora/spsacropora_000238.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_000445.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_001161.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_000220.jpg,3,zoa,0
../datasets/original/sps acropora/spsacropora_004967.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_000140.jpg,0,sps montipora,0
../datasets/original/sps acropora/spsacropora_002311.jpg,2,sps acropora,0
../datasets/original/other/other_001659.jpg,1,other,0
../datasets/original/other/other_002131.jpg,1,other,0
../datasets/original/lps chalice/lpschalice_001061.jpg,5,lps chalice,0
../datasets/original/other/other_000537.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_003587.jpg,2,sps acropora,0
../datasets/original/other/other_002226.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_005361.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_000017.jpg,4,lps euphyllia,0
../datasets/original/lps chalice/lpschalice_000183.jpg,5,lps chalice,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000230.jpg,6,lps acanthastrea,0
../datasets/original/lps euphyllia/lpseuphyllia_000201.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_005423.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_001798.jpg,0,sps montipora,0
../datasets/original/sps acropora/spsacropora_000079.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_001421.jpg,5,lps chalice,0
../datasets/original/sps montipora/spsmontipora_001574.jpg,0,sps montipora,0
../datasets/original/sps acropora/spsacropora_005131.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_001692.jpg,5,lps chalice,0
../datasets/original/lps euphyllia/lpseuphyllia_001748.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_005449.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_004225.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_001454.jpg,4,lps euphyllia,0
../datasets/original/lps euphyllia/lpseuphyllia_001863.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_000993.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_006331.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002402.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_005882.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_002385.jpg,3,zoa,0
../datasets/original/lps chalice/lpschalice_000914.jpg,5,lps chalice,0
../datasets/original/lps chalice/lpschalice_001081.jpg,5,lps chalice,0
../datasets/original/lps chalice/lpschalice_000404.jpg,5,lps chalice,0
../datasets/original/lps chalice/lpschalice_002037.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_000443.jpg,2,sps acropora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000833.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_003891.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_001135.jpg,0,sps montipora,0
../datasets/original/lps chalice/lpschalice_000670.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_000073.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_005677.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002471.jpg,2,sps acropora,0
../datasets/original/other/other_002026.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_005010.jpg,2,sps acropora,0
../datasets/original/other/other_001597.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_005671.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002336.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_001318.jpg,0,sps montipora,0
../datasets/original/sps acropora/spsacropora_002373.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_000199.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_000603.jpg,0,sps montipora,0
../datasets/original/zoa/zoa_000457.jpg,3,zoa,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000219.jpg,6,lps acanthastrea,0
../datasets/original/zoa/zoa_000982.jpg,3,zoa,0
../datasets/original/lps euphyllia/lpseuphyllia_001240.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_006102.jpg,2,sps acropora,0
../datasets/original/other/other_002640.jpg,1,other,0
../datasets/original/sps montipora/spsmontipora_001662.jpg,0,sps montipora,0
../datasets/original/other/other_002777.jpg,1,other,0
../datasets/original/lps chalice/lpschalice_000747.jpg,5,lps chalice,0
../datasets/original/other/other_000476.jpg,1,other,0
../datasets/original/other/other_000967.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_002143.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_005166.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_000676.jpg,2,sps acropora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001272.jpg,6,lps acanthastrea,0
../datasets/original/sps montipora/spsmontipora_000346.jpg,0,sps montipora,0
../datasets/original/lps chalice/lpschalice_000225.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_000022.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_000786.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_002756.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002244.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_003562.jpg,2,sps acropora,0
../datasets/original/other/other_002636.jpg,1,other,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001325.jpg,6,lps acanthastrea,0
../datasets/original/lps euphyllia/lpseuphyllia_000497.jpg,4,lps euphyllia,0
../datasets/original/sps montipora/spsmontipora_001062.jpg,0,sps montipora,0
../datasets/original/zoa/zoa_000736.jpg,3,zoa,0
../datasets/original/sps acropora/spsacropora_005851.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_000681.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_001728.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_004483.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_000661.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_003709.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002458.jpg,2,sps acropora,0
../datasets/original/other/other_002614.jpg,1,other,0
../datasets/original/other/other_003384.jpg,1,other,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000386.jpg,6,lps acanthastrea,0
../datasets/original/lps chalice/lpschalice_002232.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_000656.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_006710.jpg,2,sps acropora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000339.jpg,6,lps acanthastrea,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000365.jpg,6,lps acanthastrea,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001495.jpg,6,lps acanthastrea,0
../datasets/original/sps montipora/spsmontipora_002136.jpg,0,sps montipora,0
../datasets/original/zoa/zoa_002039.jpg,3,zoa,0
../datasets/original/other/other_001495.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_005144.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_000872.jpg,4,lps euphyllia,0
../datasets/original/zoa/zoa_000046.jpg,3,zoa,0
../datasets/original/zoa/zoa_001127.jpg,3,zoa,0
../datasets/original/sps acropora/spsacropora_002301.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_001559.jpg,3,zoa,0
../datasets/original/zoa/zoa_001180.jpg,3,zoa,0
../datasets/original/zoa/zoa_000132.jpg,3,zoa,0
../datasets/original/sps acropora/spsacropora_006704.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_001168.jpg,5,lps chalice,0
../datasets/original/lps chalice/lpschalice_002352.jpg,5,lps chalice,0
../datasets/original/zoa/zoa_001834.jpg,3,zoa,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001539.jpg,6,lps acanthastrea,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001368.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_001336.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_006658.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_004284.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002877.jpg,2,sps acropora,0
../datasets/original/other/other_003173.jpg,1,other,0
../datasets/original/sps montipora/spsmontipora_000757.jpg,0,sps montipora,0
../datasets/original/lps euphyllia/lpseuphyllia_001491.jpg,4,lps euphyllia,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000599.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_002166.jpg,2,sps acropora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000150.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_005229.jpg,2,sps acropora,0
../datasets/original/other/other_002586.jpg,1,other,0
../datasets/original/zoa/zoa_000566.jpg,3,zoa,0
../datasets/original/other/other_002325.jpg,1,other,0
../datasets/original/other/other_002593.jpg,1,other,0
../datasets/original/other/other_002492.jpg,1,other,0
../datasets/original/other/other_003534.jpg,1,other,0
../datasets/original/lps acanthastrea/lpsacanthastrea_000909.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_006759.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_006406.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_001313.jpg,4,lps euphyllia,0
../datasets/original/lps chalice/lpschalice_002236.jpg,5,lps chalice,0
../datasets/original/sps montipora/spsmontipora_000563.jpg,0,sps montipora,0
../datasets/original/sps acropora/spsacropora_001943.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_006531.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_001680.jpg,3,zoa,0
../datasets/original/zoa/zoa_000845.jpg,3,zoa,0
../datasets/original/sps acropora/spsacropora_004395.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_000082.jpg,3,zoa,0
../datasets/original/other/other_003327.jpg,1,other,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001548.jpg,6,lps acanthastrea,0
../datasets/original/sps acropora/spsacropora_002512.jpg,2,sps acropora,0
../datasets/original/lps chalice/lpschalice_000209.jpg,5,lps chalice,0
../datasets/original/lps chalice/lpschalice_000965.jpg,5,lps chalice,0
../datasets/original/other/other_002110.jpg,1,other,0
../datasets/original/sps montipora/spsmontipora_000960.jpg,0,sps montipora,0
../datasets/original/lps euphyllia/lpseuphyllia_001384.jpg,4,lps euphyllia,0
../datasets/original/zoa/zoa_000337.jpg,3,zoa,0
../datasets/original/sps acropora/spsacropora_002419.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002511.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_000128.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_002130.jpg,2,sps acropora,0
../datasets/original/other/other_000086.jpg,1,other,0
../datasets/original/sps acropora/spsacropora_002562.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_002030.jpg,2,sps acropora,0
../datasets/original/sps montipora/spsmontipora_002038.jpg,0,sps montipora,0
../datasets/original/lps chalice/lpschalice_001700.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_002338.jpg,2,sps acropora,0
../datasets/original/lps acanthastrea/lpsacanthastrea_001000.jpg,6,lps acanthastrea,0
../datasets/original/lps euphyllia/lpseuphyllia_000280.jpg,4,lps euphyllia,0
../datasets/original/lps chalice/lpschalice_002055.jpg,5,lps chalice,0
../datasets/original/sps acropora/spsacropora_000989.jpg,2,sps acropora,0
../datasets/original/lps euphyllia/lpseuphyllia_000015.jpg,4,lps euphyllia,0
../datasets/original/lps euphyllia/lpseuphyllia_001878.jpg,4,lps euphyllia,0
../datasets/original/sps acropora/spsacropora_006772.jpg,2,sps acropora,0
../datasets/original/sps acropora/spsacropora_001121.jpg,2,sps acropora,0
../datasets/original/zoa/zoa_001958.jpg,3,zoa,0
../datasets/original/other/other_000108.jpg,1,other,0
../datasets/original/sps montipora/spsmontipora_002057.jpg,0,sps montipora,0
